hyp1,hyp2,obs1,obs2,label,settings,hyp1_paraphrase,original_example_id,id,hyp1_paraphrase_invalid,annotator,annotation_id,created_at,updated_at,lead_time
Fred's boss apologized for yelling at Fred last week.,Walt was a great worker.,Fred's boss called him into the office at the propane filling station.,Fred's boss gave him a large hug.,1,,Fred's boss was sorry for losing his temper and yelling at Fred last week.,1393,185725,valid,1,12054,2022-10-04T13:48:57.215932Z,2022-10-04T13:48:57.215956Z,1.551
Fred's boss apologized for yelling at Fred last week.,Walt was a great worker.,Fred's boss called him into the office at the propane filling station.,Fred's boss gave him a large hug.,1,,"Sorry for snapping at you last week, Fred.",1393,185724,invalid,1,12053,2022-10-04T13:48:55.395083Z,2022-10-04T13:48:55.395101Z,1.254
Fred's boss apologized for yelling at Fred last week.,Walt was a great worker.,Fred's boss called him into the office at the propane filling station.,Fred's boss gave him a large hug.,1,,"Last week, Fred's boss expressed remorse for raising his voice at Fred.",1393,185723,valid,1,12052,2022-10-04T13:48:53.861490Z,2022-10-04T13:48:53.861507Z,9.23
Fred's boss apologized for yelling at Fred last week.,Walt was a great worker.,Fred's boss called him into the office at the propane filling station.,Fred's boss gave him a large hug.,1,,Both Fred and his boss felt much better after the apology regarding last week's yelling incident.,1393,185722,invalid,1,12051,2022-10-04T13:48:44.250254Z,2022-10-04T13:48:44.250274Z,14.744
Preslie has a secret ingredient.,There was a secret he would buy an old dead horse.,Preslie made the best Memphis BBQ around.,And then kill the horse to make his special BBQ.,1,,Preslie's recipe has a special ingredient that she doesn't share with anyone.,1138,185721,invalid,1,12049,2022-10-04T13:48:29.247439Z,2022-10-04T13:48:29.247456Z,2.322
Preslie has a secret ingredient.,There was a secret he would buy an old dead horse.,Preslie made the best Memphis BBQ around.,And then kill the horse to make his special BBQ.,1,,There is a secret ingredient in Preslie's recipe.,1138,185720,valid,1,12048,2022-10-04T13:48:26.664255Z,2022-10-04T13:48:26.664278Z,7.017
Preslie has a secret ingredient.,There was a secret he would buy an old dead horse.,Preslie made the best Memphis BBQ around.,And then kill the horse to make his special BBQ.,1,,There's something special that Preslie puts in her cooking that she won't reveal to anyone.,1138,185719,invalid,1,12047,2022-10-04T13:48:19.371220Z,2022-10-04T13:48:19.371244Z,1.238
Preslie has a secret ingredient.,There was a secret he would buy an old dead horse.,Preslie made the best Memphis BBQ around.,And then kill the horse to make his special BBQ.,1,,Preslie's recipe has a special ingredient that she keeps secret.,1138,185718,invalid,1,12046,2022-10-04T13:48:17.829431Z,2022-10-04T13:48:17.829458Z,2.948
Preslie has a secret ingredient.,There was a secret he would buy an old dead horse.,Preslie made the best Memphis BBQ around.,And then kill the horse to make his special BBQ.,1,,Preslie knows how to make something special.,1138,185717,invalid,1,12045,2022-10-04T13:48:14.576989Z,2022-10-04T13:48:14.577012Z,1.642
Preslie has a secret ingredient.,There was a secret he would buy an old dead horse.,Preslie made the best Memphis BBQ around.,And then kill the horse to make his special BBQ.,1,,Preslie has a mysterious ingredient that she doesn't share with anyone.,1138,185716,invalid,1,12044,2022-10-04T13:48:12.477703Z,2022-10-04T13:48:12.477727Z,1.836
Preslie has a secret ingredient.,There was a secret he would buy an old dead horse.,Preslie made the best Memphis BBQ around.,And then kill the horse to make his special BBQ.,1,,Preslie has a secret weapon.,1138,185715,invalid,1,12043,2022-10-04T13:48:10.144360Z,2022-10-04T13:48:10.144383Z,4.257
Preslie has a secret ingredient.,There was a secret he would buy an old dead horse.,Preslie made the best Memphis BBQ around.,And then kill the horse to make his special BBQ.,1,,There is a special ingredient that Preslie uses in her cooking that she doesn't share with anyone.,1138,185714,invalid,1,12041,2022-10-04T13:48:05.609481Z,2022-10-04T13:48:05.609498Z,7.405
Preslie has a secret ingredient.,There was a secret he would buy an old dead horse.,Preslie made the best Memphis BBQ around.,And then kill the horse to make his special BBQ.,1,,There's something special that Preslie adds to her dishes that makes them taste even better.,1138,185713,invalid,1,12040,2022-10-04T13:47:57.877303Z,2022-10-04T13:47:57.877321Z,4.121
Bryan scratched at his itchy arms.,he wanted to sleep.,Bryan wondered why his arms itched.,Bryan went home in pain.,1,,Bryan scratched his arms because they were itchy.,636,185712,valid,1,12039,2022-10-04T13:47:53.308898Z,2022-10-04T13:47:53.308921Z,2.543
Bryan scratched at his itchy arms.,he wanted to sleep.,Bryan wondered why his arms itched.,Bryan went home in pain.,1,,"Bryan's arms were itchy, and he scratched them.",636,185711,valid,1,12038,2022-10-04T13:47:50.446404Z,2022-10-04T13:47:50.446428Z,2.389
Bryan scratched at his itchy arms.,he wanted to sleep.,Bryan wondered why his arms itched.,Bryan went home in pain.,1,,Bryan was itching his arms a lot.,636,185710,invalid,1,12037,2022-10-04T13:47:47.697640Z,2022-10-04T13:47:47.697663Z,1.729
Bryan scratched at his itchy arms.,he wanted to sleep.,Bryan wondered why his arms itched.,Bryan went home in pain.,1,,Bryan scratched at his itchy arms.,636,185709,invalid,1,12036,2022-10-04T13:47:42.059023Z,2022-10-04T13:47:44.650884Z,1.662
Bryan scratched at his itchy arms.,he wanted to sleep.,Bryan wondered why his arms itched.,Bryan went home in pain.,1,,"Bryan's arms were itchy, so he scratched them.",636,185708,valid,1,12035,2022-10-04T13:47:40.818981Z,2022-10-04T13:47:40.819005Z,1.345
Bryan scratched at his itchy arms.,he wanted to sleep.,Bryan wondered why his arms itched.,Bryan went home in pain.,1,,He dealt with the itchiness by scratching his arms.,636,185707,valid,1,12034,2022-10-04T13:47:39.039871Z,2022-10-04T13:47:39.039888Z,2.969
Bryan scratched at his itchy arms.,he wanted to sleep.,Bryan wondered why his arms itched.,Bryan went home in pain.,1,,Bryan felt an itch on his arms and scratched at it.,636,185706,valid,1,12033,2022-10-04T13:47:35.764618Z,2022-10-04T13:47:35.764635Z,1.286
Bryan scratched at his itchy arms.,he wanted to sleep.,Bryan wondered why his arms itched.,Bryan went home in pain.,1,,Bryan was itching his arms a lot and decided to scratch them.,636,185705,valid,1,12032,2022-10-04T13:47:34.058606Z,2022-10-04T13:47:34.058624Z,1.311
Bryan scratched at his itchy arms.,he wanted to sleep.,Bryan wondered why his arms itched.,Bryan went home in pain.,1,,Bryan was scratching his arms because they were itching.,636,185704,valid,1,12031,2022-10-04T13:47:32.284019Z,2022-10-04T13:47:32.284037Z,25.809
but the two cats shared the same home.,the cats were small.,The two cats always hissed whenever they saw each other.,"They saw each other, hissed, and landed backwards, again.",1,,The two cats lived together in the same house.,881,185703,valid,1,12030,2022-10-04T13:47:02.800002Z,2022-10-04T13:47:02.800021Z,1.193
but the two cats shared the same home.,the cats were small.,The two cats always hissed whenever they saw each other.,"They saw each other, hissed, and landed backwards, again.",1,,"Although the two cats were not related, they shared the same home.",881,185702,invalid,1,12029,2022-10-04T13:47:01.206233Z,2022-10-04T13:47:01.206250Z,1.457
but the two cats shared the same home.,the cats were small.,The two cats always hissed whenever they saw each other.,"They saw each other, hissed, and landed backwards, again.",1,,The two cats live together in the same house.,881,185701,valid,1,12028,2022-10-04T13:46:59.488466Z,2022-10-04T13:46:59.488488Z,0.9
but the two cats shared the same home.,the cats were small.,The two cats always hissed whenever they saw each other.,"They saw each other, hissed, and landed backwards, again.",1,,The two cats resided in the same home.,881,185700,valid,1,12027,2022-10-04T13:46:58.254978Z,2022-10-04T13:46:58.255001Z,0.98
but the two cats shared the same home.,the cats were small.,The two cats always hissed whenever they saw each other.,"They saw each other, hissed, and landed backwards, again.",1,,The two cats were housemates.,881,185699,valid,1,12026,2022-10-04T13:46:56.973281Z,2022-10-04T13:46:56.973306Z,2.05
but the two cats shared the same home.,the cats were small.,The two cats always hissed whenever they saw each other.,"They saw each other, hissed, and landed backwards, again.",1,,but the two cats lived together in the same house.,881,185698,valid,1,12025,2022-10-04T13:46:54.318227Z,2022-10-04T13:46:54.318244Z,1.674
but the two cats shared the same home.,the cats were small.,The two cats always hissed whenever they saw each other.,"They saw each other, hissed, and landed backwards, again.",1,,The two cats lived together in the same home.,881,185697,valid,1,12024,2022-10-04T13:46:52.401361Z,2022-10-04T13:46:52.401377Z,1.666
but the two cats shared the same home.,the cats were small.,The two cats always hissed whenever they saw each other.,"They saw each other, hissed, and landed backwards, again.",1,,The two cats shared a home together.,881,185696,valid,1,12023,2022-10-04T13:46:50.392159Z,2022-10-04T13:46:50.392177Z,1.12
but the two cats shared the same home.,the cats were small.,The two cats always hissed whenever they saw each other.,"They saw each other, hissed, and landed backwards, again.",1,,"Though the two cats didn't always get along, they shared the same home.",881,185695,invalid,1,12022,2022-10-04T13:46:48.990205Z,2022-10-04T13:46:48.990229Z,7.061
Jenny played with her mom with the oven mits.,Jenny's mom could not find the eggs.,Jenny was baking in the kitchen with her mom.,"After a few minutes, Jenny giggled and told her where they were.",2,,Jenny and her mom had fun pretending the oven mitts were puppets.,1378,185694,invalid,1,12021,2022-10-04T13:46:41.640728Z,2022-10-04T13:46:41.640753Z,5.274
Jenny played with her mom with the oven mits.,Jenny's mom could not find the eggs.,Jenny was baking in the kitchen with her mom.,"After a few minutes, Jenny giggled and told her where they were.",2,,Jenny had fun with her mom using the oven mits as toys.,1378,185693,valid,1,12020,2022-10-04T13:46:36.034708Z,2022-10-04T13:46:36.034725Z,3.03
Jenny played with her mom with the oven mits.,Jenny's mom could not find the eggs.,Jenny was baking in the kitchen with her mom.,"After a few minutes, Jenny giggled and told her where they were.",2,,Jenny and her mom played with the oven mits together.,1378,185692,valid,1,12019,2022-10-04T13:46:32.323856Z,2022-10-04T13:46:32.323880Z,1.103
Jenny played with her mom with the oven mits.,Jenny's mom could not find the eggs.,Jenny was baking in the kitchen with her mom.,"After a few minutes, Jenny giggled and told her where they were.",2,,Jenny and her mom had fun playing with the oven mits.,1378,185691,valid,1,12018,2022-10-04T13:46:30.870819Z,2022-10-04T13:46:30.870838Z,1.015
Jenny played with her mom with the oven mits.,Jenny's mom could not find the eggs.,Jenny was baking in the kitchen with her mom.,"After a few minutes, Jenny giggled and told her where they were.",2,,"With the oven mitts on, Jenny played with her mother.",1378,185690,valid,1,12017,2022-10-04T13:46:29.447552Z,2022-10-04T13:46:29.447569Z,1.791
Jenny played with her mom with the oven mits.,Jenny's mom could not find the eggs.,Jenny was baking in the kitchen with her mom.,"After a few minutes, Jenny giggled and told her where they were.",2,,"One night, Jenny and her mom played a game with oven mitts.",1378,185689,invalid,1,12016,2022-10-04T13:46:27.172481Z,2022-10-04T13:46:27.172510Z,2.523
Jenny played with her mom with the oven mits.,Jenny's mom could not find the eggs.,Jenny was baking in the kitchen with her mom.,"After a few minutes, Jenny giggled and told her where they were.",2,,Jenny and her mom played with the oven mits.,1378,185688,valid,1,12015,2022-10-04T13:46:24.154854Z,2022-10-04T13:46:24.154878Z,1.218
Jenny played with her mom with the oven mits.,Jenny's mom could not find the eggs.,Jenny was baking in the kitchen with her mom.,"After a few minutes, Jenny giggled and told her where they were.",2,,Jenny's mom put on some oven mits and Jenny played along with her.,1378,185687,invalid,1,12014,2022-10-04T13:46:22.626020Z,2022-10-04T13:46:22.626037Z,2.836
Jenny played with her mom with the oven mits.,Jenny's mom could not find the eggs.,Jenny was baking in the kitchen with her mom.,"After a few minutes, Jenny giggled and told her where they were.",2,,Jenny was playing with her mom using oven mitts as props.,1378,185686,valid,1,12013,2022-10-04T13:46:19.506344Z,2022-10-04T13:46:19.506362Z,18.332
We had a good time.,My wife and daughter had a massage and sauna.,Last night my wife and I went to the spa.,It was very nice.,1,,We had a great time.,418,185685,invalid,1,12012,2022-10-04T13:45:56.550198Z,2022-10-04T13:46:00.389903Z,1.335
We had a good time.,My wife and daughter had a massage and sauna.,Last night my wife and I went to the spa.,It was very nice.,1,,We had a great time!,418,185684,valid,1,12011,2022-10-04T13:45:55.345436Z,2022-10-04T13:45:55.345458Z,0.816
