sentence1,sentence2,label
PersonX expresses PersonX's regret Because PersonX wanted to come clean.,PersonX appeared to be sad.,1
"PersonX loves PersonY best As a result, PersonX feels amorous",They don’t love them back,0
"PersonX loves PersonY best As a result, PersonX feels amorous",They love them back,1
"PersonX breaks a law As a result, PersonX feels out law",Person X immediately apologizes to the cops.,0
"PersonX breaks a law As a result, PersonX feels out law",Person X laughs about it and thinks he will do it again.,1
PersonX plays poker PersonX then frowns,PersonX leaves the game with lots of money.,0
PersonX plays poker PersonX then frowns,PersonX lost their entire savings in the game.,1
PersonX takes PersonY's seats PersonX is seen as comfortable sitting down,PersonX is squirming around,0
PersonX takes PersonY's seats PersonX is seen as comfortable sitting down,PersonX is leaning back,1
PersonX buys a guitar PersonX is seen as happy,The guitar came broken,0
PersonX buys a guitar PersonX is seen as happy,He always wanted to learn,1
PersonX makes some tea Because PersonX wanted to give it to the boss,PersonX is alone,0
PersonX makes some tea Because PersonX wanted to give it to the boss,PersonX is a secretary,1
"PersonX makes a bowl of cereal Before, PersonX needed to grab some milk",The cereal was in a travel snack bag.,0
"PersonX makes a bowl of cereal Before, PersonX needed to grab some milk",The milk is out on the table.,1
PersonX accidentally hit PersonX then hand swollen,PersonX is in a car,0
PersonX accidentally hit PersonX then hand swollen,PersonX is in a poison ivy patch,1
"PersonX gets great grades in school Before, PersonX needed to study for his exams",The school is below PersonX's level,0
"PersonX gets great grades in school Before, PersonX needed to study for his exams",The school is competitive,1
PersonX not does PersonY any favors Because PersonX wanted teach persony a lesson about reciprocity,PersonX does not know PersonY whatsoever.,0
PersonX not does PersonY any favors Because PersonX wanted teach persony a lesson about reciprocity,PersonX was tired of being taken advantage of by PersonY.,1
"PersonX eats sushi Before, PersonX needed makes sushi",PersonX is at a sushi restaurant.,0
"PersonX eats sushi Before, PersonX needed makes sushi",PersonX loves trying new foods at home.,1
"PersonX sees PersonY like this Before, PersonX needed to walk near to person y",PersonX is a sniper,0
"PersonX sees PersonY like this Before, PersonX needed to walk near to person y",PersonX has bad vision,1
PersonX takes a quick shower Because PersonX wanted to be clean.,PersonX takes a shower every morning.,0
PersonX takes a quick shower Because PersonX wanted to be clean.,PersonX was mowing the lawn before.,1
"PersonX shovels the snow As a result, PersonX feels stuck",The snow is really light,0
"PersonX shovels the snow As a result, PersonX feels stuck",The snow is heavy,1
"PersonX uses PersonY's laptop Before, PersonX needed to ask permission to use it",PersonX is PersonY's parent,0
"PersonX uses PersonY's laptop Before, PersonX needed to ask permission to use it",PersonY's laptop is password protected,1
"PersonX really hit it Before, PersonX needed to of succeeded",PersonX hit his boss' face.,0
"PersonX really hit it Before, PersonX needed to of succeeded",PersonX hit the jackpot.,1
PersonX feels young PersonX then goes for a jog,PersonX hates exercise,0
PersonX feels young PersonX then goes for a jog,PersonX is on the cross country team at their school,1
PersonX gets stronger PersonX then lifts,They tore a muscle,0
PersonX gets stronger PersonX then lifts,They are in the gym,1
PersonX is playing basketball with PersonY's friends Because PersonX wanted to play basketball,PersonX did whatever PersonY's friends wanted to do.,0
PersonX is playing basketball with PersonY's friends Because PersonX wanted to play basketball,PersonX is very athletic.,1
PersonX likes to meet for lunch PersonX is seen as happy,They are seen crying,0
PersonX likes to meet for lunch PersonX is seen as happy,They are smiling,1
"PersonX uses PersonX's credit card Before, PersonX needed to go to the store",They are sitting on the computer,0
"PersonX uses PersonX's credit card Before, PersonX needed to go to the store",Their fridge was empty,1
PersonX refuses to eat it PersonX is seen as still not hungry.,PersonX is allergic to peanuts,0
PersonX refuses to eat it PersonX is seen as still not hungry.,PersonX is fasting for religious reasons,1
PersonX sits well with PersonY PersonX is seen as happy,They are crying,0
PersonX sits well with PersonY PersonX is seen as happy,They are smiling,1
"PersonX eases PersonY's pain As a result, PersonX wants personY to feel better",PersonX is a drug dealer.,0
"PersonX eases PersonY's pain As a result, PersonX wants personY to feel better",PersonY is PersonX's child.,1
PersonX learns fast Because PersonX wanted to pass the test.,PersonX is playing basketball,0
PersonX learns fast Because PersonX wanted to pass the test.,PersonX is a student at college,1
"PersonX checks PersonY's car Before, PersonX needed to know how cars work",PersonX heard a noise in it,0
"PersonX checks PersonY's car Before, PersonX needed to know how cars work",PersonX has a tool belt,1
"PersonX shuts PersonY's eyes Before, PersonX needed to sit by PersonY",PersonY is very tired.,0
"PersonX shuts PersonY's eyes Before, PersonX needed to sit by PersonY",PersonX and PersonY are trying to sleep.,1
"PersonX puts sugar As a result, PersonX feels happy",PersonX is trapping mice,0
"PersonX puts sugar As a result, PersonX feels happy",It's the holiday season,1
"PersonX changes PersonX's course As a result, PersonX wants to cause confusion",PersonX is trying to fix his life,0
"PersonX changes PersonX's course As a result, PersonX wants to cause confusion",PersonX wants to get back at the world for hurting him,1
"PersonX follows the rules As a result, PersonX wants to get rewarded for their work",No one was around to see PersonX do a good job.,0
"PersonX follows the rules As a result, PersonX wants to get rewarded for their work",PersonX's boss was watching PersonX perform.,1
"PersonX tests PersonX's skills As a result, PersonX feels tricky",PersonX is too good to be ruffled,0
"PersonX tests PersonX's skills As a result, PersonX feels tricky",PersonX is smart,1
PersonX hates PersonY's guts PersonX then ignores Person Y,PersonX calls PersonY's cellphone.,0
PersonX hates PersonY's guts PersonX then ignores Person Y,PersonX dodges PersonY's emails.,1
"PersonX immediately picked it As a result, PersonX feels sure",PersonX accepted the first offer on the house without thinking.,0
"PersonX immediately picked it As a result, PersonX feels sure",PersonX picked her favorite meal at the restaurant.,1
"PersonX comes home at night As a result, PersonX wants to eat",PersonX is fasting for religious reasons,0
"PersonX comes home at night As a result, PersonX wants to eat",It is Ramadan,1
PersonX begins to run PersonX is seen as happy,PersonX always hated PE class.,0
PersonX begins to run PersonX is seen as happy,PersonX is in excellent physical shape.,1
"PersonX takes up PersonY's residence Before, PersonX needed to go to their house",PersonY lives in an apartment,0
"PersonX takes up PersonY's residence Before, PersonX needed to go to their house",PersonY has a garage for PersonX to park their car in,1
"PersonX is working on PersonX's car Before, PersonX needed to learn what to fix",PersonX is listening to instructions over the phone.,0
"PersonX is working on PersonX's car Before, PersonX needed to learn what to fix",PersonX is a trained mechanic.,1
"PersonX flaps PersonX's gums As a result, PersonX feels outgoing",PersonX likes to talk to people.,0
"PersonX flaps PersonX's gums As a result, PersonX feels outgoing",PersonX is very reserved.,1
PersonX remains until PersonX's death PersonX then screams,PersonX was heavily sedated.,0
PersonX remains until PersonX's death PersonX then screams,PersonX had a terrible car accident.,1
"PersonX gets loose As a result, PersonX feels sneaky",PersonX pulls the duct tape off their mouth.,0
"PersonX gets loose As a result, PersonX feels sneaky",The cops chase after them.,1
"PersonX comes towards PersonY As a result, PersonX wants to speak to PersonY",X avoids Y's gaze.,0
"PersonX comes towards PersonY As a result, PersonX wants to speak to PersonY",X signals to Y to come forwards.,1
"PersonX immediately purchased As a result, PersonX wants to use the item",Personx is running late for a birthday party.,0
"PersonX immediately purchased As a result, PersonX wants to use the item",PersonX has been saving up their money for months.,1
PersonX howls in pain Because PersonX wanted to express pain,PersonX is being flogged,1
"PersonX gives PersonY's dog As a result, PersonX wants to take care of a pet",PersonX is allergic,0
"PersonX gives PersonY's dog As a result, PersonX wants to take care of a pet",PersonX is a vet,1
"PersonX gets a sunburn Before, PersonX needed have a dip in sea",PersonX was working in the fields,0
"PersonX gets a sunburn Before, PersonX needed have a dip in sea",PersonX is wearing a bathing suit,1
PersonX writes the essay Because PersonX wanted to finish work,Person X is entering an essay contest.,0
PersonX writes the essay Because PersonX wanted to finish work,Person X works for a newspaper business.,1
PersonX looks good on PersonY PersonX then personX stares at PersonY,PersonX is worried PersonY would see them staring.,0
