hyp1,hyp2,obs1,obs2,label,settings,hyp1_paraphrase,original_example_id,id,hyp1_paraphrase_invalid,annotator,annotation_id,created_at,updated_at,lead_time
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 1.0}",A friend of mine and I bought a broken one.,700,176753,invalid,1,8615,2022-10-03T15:21:09.181823Z,2022-10-03T15:21:09.181845Z,10.88
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,"{'lexical': 0.35, 'syntactic': 0.4, 'semantic': 0.85}",A friend of mine and I have just purchased a broken piece.,700,176752,invalid,1,8614,2022-10-03T15:20:57.388794Z,2022-10-03T15:20:57.388820Z,0.809
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,"{'lexical': 0.4, 'syntactic': 0.4, 'semantic': 0.75}",A friend of mine and I have just purchased a piece of bread.,700,176751,invalid,1,8613,2022-10-03T15:20:55.943236Z,2022-10-03T15:20:55.943264Z,0.79
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 0.85}",My friend and I have just purchased a pair of flats.,700,176750,invalid,1,8612,2022-10-03T15:20:54.324652Z,2022-10-03T15:20:54.324675Z,1.685
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,"{'lexical': 0.2, 'syntactic': 0.25, 'semantic': 0.7}",My boyfriend and I have just purchased a broken piece.,700,176749,invalid,1,8611,2022-10-03T15:20:52.005160Z,2022-10-03T15:20:52.005183Z,1.004
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 1.0}",My friend and I have just purchased a broken piece.,700,176748,invalid,1,8610,2022-10-03T15:20:50.471121Z,2022-10-03T15:20:50.471163Z,4.071
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,"{'lexical': 0.35, 'syntactic': 0.25, 'semantic': 0.85}",My friend and I have just purchased a piece of bread.,700,176747,invalid,1,8609,2022-10-03T15:20:45.674857Z,2022-10-03T15:20:45.674880Z,4.925
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.55, 'syntactic': 0.4, 'semantic': 0.8}",Terry had shut down his favorite football club.,2600,176746,invalid,1,8608,2022-10-03T15:20:40.066543Z,2022-10-03T15:20:40.066565Z,0.812
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.5, 'syntactic': 0.55, 'semantic': 1.0}","Because of the money, terry's favorite stadium.",2600,176745,invalid,1,8607,2022-10-03T15:20:38.430490Z,2022-10-03T15:20:38.430515Z,0.988
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.5, 'syntactic': 0.45, 'semantic': 0.8}","Terry's favorite football club, because he's got to close.",2600,176744,invalid,1,8606,2022-10-03T15:20:36.730685Z,2022-10-03T15:20:36.730710Z,1.036
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.5, 'syntactic': 0.45, 'semantic': 0.75}",It was because Terry had shut down his favorite football club.,2600,176743,invalid,1,8605,2022-10-03T15:20:35.033918Z,2022-10-03T15:20:35.033948Z,1.103
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.5, 'syntactic': 0.2, 'semantic': 0.9}",Terry's favorite stadium has been shut down because of the money.,2600,176742,invalid,1,8604,2022-10-03T15:20:33.132544Z,2022-10-03T15:20:33.132568Z,8.722
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.75}",Terry's favorite soccer club closed.,2600,176741,invalid,1,8603,2022-10-03T15:20:23.687000Z,2022-10-03T15:20:23.687024Z,0.687
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.45, 'syntactic': 0.45, 'semantic': 0.85}","Terry's favorite football club, because it's money.",2600,176740,invalid,1,8602,2022-10-03T15:20:22.537476Z,2022-10-03T15:20:22.537501Z,1.148
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.45, 'syntactic': 0.45, 'semantic': 0.8}","Terry's favorite football club, because he's closed.",2600,176739,invalid,1,8601,2022-10-03T15:20:20.648990Z,2022-10-03T15:20:20.649015Z,0.92
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.55, 'syntactic': 0.4, 'semantic': 0.9}",Terry had shut down his favorite Stadium because of his money.,2600,176738,invalid,1,8600,2022-10-03T15:20:19.257505Z,2022-10-03T15:20:19.257529Z,1.557
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.8}",Terry's favorite football club closed.,2600,176737,invalid,1,8599,2022-10-03T15:20:17.066523Z,2022-10-03T15:20:17.066546Z,1.613
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.4, 'syntactic': 0.45, 'semantic': 0.75}","Terry's favorite football club, because it's money-draft.",2600,176736,invalid,1,8598,2022-10-03T15:20:14.977751Z,2022-10-03T15:20:14.977860Z,0.84
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.45, 'syntactic': 0.45, 'semantic': 0.75}","Terry's favorite football club, and it's because of the money.",2600,176735,invalid,1,8597,2022-10-03T15:20:13.445849Z,2022-10-03T15:20:13.445939Z,1.133
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.45, 'syntactic': 0.2, 'semantic': 0.85}",Terry's favorite stadium has been shut down for financial reasons.,2600,176734,valid,1,8596,2022-10-03T15:20:11.806670Z,2022-10-03T15:20:11.806695Z,3.908
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 1.0}",Terry's favorite stadium has been closed.,2600,176733,valid,1,8595,2022-10-03T15:20:07.305837Z,2022-10-03T15:20:07.305862Z,9.673
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.8}",Because of the financial closure of the terry's favorite stadium.,2600,176732,invalid,1,8594,2022-10-03T15:19:57.252994Z,2022-10-03T15:19:57.253017Z,1.132
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.3, 'syntactic': 0.45, 'semantic': 0.7}","It was because Terry owned the favorite football stadiums, and they closed them.",2600,176731,invalid,1,8593,2022-10-03T15:19:55.715517Z,2022-10-03T15:19:55.715538Z,1.379
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.35, 'syntactic': 0.55, 'semantic': 1.0}",Because of the financial closure of the favorite stadium of Terry.,2600,176730,invalid,1,8592,2022-10-03T15:19:53.799516Z,2022-10-03T15:19:53.799541Z,0.867
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.25, 'syntactic': 0.5, 'semantic': 1.0}","Because of the financial closure of the Jerry Stadium, Terry had to close the stadium.",2600,176729,invalid,1,8591,2022-10-03T15:19:52.141750Z,2022-10-03T15:19:52.141773Z,1.06
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.25, 'syntactic': 0.45, 'semantic': 0.7}","It was because Terry owned the favorite football stadiums, and because they closed them.",2600,176728,invalid,1,8590,2022-10-03T15:19:50.607733Z,2022-10-03T15:19:50.607749Z,1.072
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 1.0}","Because of the financial funding, terry's favorite stadium.",2600,176727,invalid,1,8589,2022-10-03T15:19:49.054259Z,2022-10-03T15:19:49.054282Z,0.999
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.2, 'syntactic': 0.5, 'semantic': 1.0}","Because of the financial closure of the Terry Stadium, Terry has closed.",2600,176726,invalid,1,8588,2022-10-03T15:19:47.593791Z,2022-10-03T15:19:47.593815Z,1.732
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.45, 'syntactic': 0.55, 'semantic': 1.0}",Because of the financial closure of the favorite football stadium of Terry.,2600,176725,invalid,1,8587,2022-10-03T15:19:45.130105Z,2022-10-03T15:19:45.130131Z,2.421
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.3, 'syntactic': 0.45, 'semantic': 1.0}",Terry's favorite stadium has been closed due to financial funding.,2600,176724,valid,1,8586,2022-10-03T15:19:42.008211Z,2022-10-03T15:19:42.008234Z,4.109
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.25, 'syntactic': 0.45, 'semantic': 0.75}",Because Terry had gotten out of his favorite stadium.,2600,176723,invalid,1,8585,2022-10-03T15:19:37.299797Z,2022-10-03T15:19:37.299821Z,1.23
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 0.9}",Terry had closed his favorite stadium because of his money.,2600,176722,invalid,1,8584,2022-10-03T15:19:35.444968Z,2022-10-03T15:19:35.444992Z,1.098
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.25, 'syntactic': 0.35, 'semantic': 0.9}",Terry had closed his favorite stadium because of his finances.,2600,176721,invalid,1,8583,2022-10-03T15:19:33.489818Z,2022-10-03T15:19:33.489843Z,0.993
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.2, 'syntactic': 0.45, 'semantic': 0.85}",Terry had closed his favorite football stadium because of his money.,2600,176720,invalid,1,8582,2022-10-03T15:19:31.721870Z,2022-10-03T15:19:31.721894Z,2.95
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.4, 'syntactic': 0.4, 'semantic': 0.9}",Terry had closed his favorite football club because of his money.,2600,176719,invalid,1,8581,2022-10-03T15:19:28.162226Z,2022-10-03T15:19:28.162255Z,4.967
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.85}",Terry had shut down his favorite football club because of his money.,2600,176718,invalid,1,8580,2022-10-03T15:19:22.607527Z,2022-10-03T15:19:22.607549Z,3.292
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,"{'lexical': 0.4, 'syntactic': 0.2, 'semantic': 0.9}",Terry's favorite stadium has been closed because of the money.,2600,176717,valid,1,8579,2022-10-03T15:19:18.893717Z,2022-10-03T15:19:18.893739Z,14.875
